path,passed,blue_fraction,inner_fraction,color_fraction,inner_mean_radius,blue_mean_radius,radius_cv,reason
dataset/generate_data/processed_256_front/IMG_4014.png,True,0.10363268401042335,0.072007779146517,0.17564046315694035,462.7522837623263,932.1191428053573,0.5388445857072083,passed
dataset/generate_data/processed_256_front/IMG_4015.png,True,0.04377202950897134,0.06480740444325879,0.10857943395223013,1213.3544023070317,622.5741985672184,0.7991930306046785,passed
dataset/generate_data/processed_256_front/IMG_4016.png,True,0.09624536088945382,0.07059027314629555,0.16683563403574939,455.4949103019772,883.1348948777436,0.49700682399196244,passed
dataset/generate_data/processed_256_front/IMG_4017.png,True,0.042535641707663455,0.08017122971192835,0.1227068714195918,1429.972756917323,691.0025241292179,0.670648201618354,passed
dataset/generate_data/processed_256_front/IMG_4018.png,True,0.09679699766616887,0.07283142014975925,0.1696284178159281,455.5152961239773,862.8008910184011,0.40885863018988594,passed
dataset/generate_data/processed_256_front/IMG_4020.png,True,0.08924255976900564,0.06753600132863603,0.15677856109764168,444.2653673093677,828.4434470051432,0.4170599103094121,passed
dataset/generate_data/processed_256_front/IMG_4021.png,True,0.03928919062178248,0.06896217092501489,0.10825136154679736,1353.957360778903,608.6598039829315,0.7592354602563987,passed
dataset/generate_data/processed_256_front/IMG_4022.png,True,0.09263531120509205,0.07120304548834784,0.1638383566934399,480.0988461946822,844.903855117946,0.45792992434672813,passed
dataset/generate_data/processed_256_front/IMG_4025.png,True,0.10513470093919922,0.08029290147431521,0.18542760241351441,481.66156122947103,893.6162612635535,0.41034418144629825,passed
dataset/generate_data/processed_256_front/IMG_4027.png,True,0.08402751078644966,0.06505369032144448,0.14908120110789413,455.3487785901131,798.6860408701023,0.4598562758996423,passed
dataset/generate_data/processed_256_front/IMG_4029.png,True,0.10165002820300234,0.07830801165782217,0.1799580398608245,482.71995248341534,880.8026515531338,0.41981044788566846,passed
dataset/generate_data/processed_256_front/IMG_4030.png,True,0.04043229492232623,0.06094970668005764,0.10138200160238388,1192.7944289602306,598.2079656721453,0.8087009586704031,passed
dataset/generate_data/processed_256_front/IMG_4031.png,True,0.0815842676940057,0.06340973208455496,0.14499399977856067,460.73567227335167,788.463716663251,0.47848798669651904,passed
dataset/generate_data/processed_256_front/IMG_4032.png,True,0.03797335927835186,0.06363814589016434,0.1016115051685162,1323.4270101036482,584.4795414000783,0.8063475124526517,passed
dataset/generate_data/processed_256_front/IMG_4033.png,True,0.10205242227609998,0.07861913828712312,0.18067156056322312,474.1922189369897,886.7099736663836,0.40086605901796163,passed
dataset/generate_data/processed_256_front/IMG_4034.png,True,0.039203099540469785,0.06427979688607469,0.10348289642654447,1286.4068797898651,603.1227434629774,0.791405879659732,passed
dataset/generate_data/processed_256_front/IMG_4036.png,True,0.09277104087822492,0.0718175069592107,0.16458854783743562,456.27609813190827,839.7385529433941,0.4114386869429635,passed
dataset/generate_data/processed_256_front/IMG_4037.png,True,0.04530592193304337,0.0650471517583068,0.11035307369135018,1167.9306085783783,634.662842494113,0.793814563736809,passed
dataset/generate_data/processed_256_front/IMG_4038.png,True,0.0846661649409219,0.0670790102533388,0.1517451751942607,483.7595742999309,802.5661963951493,0.4970450784216819,passed
dataset/generate_data/processed_256_front/IMG_4039.png,True,0.039502456756122926,0.06856522565453196,0.1080676824106549,1316.2430616824374,632.3249314219163,0.7317905433559192,passed
dataset/generate_data/processed_256_front/IMG_4040.png,True,0.10636781945893826,0.08275352624710015,0.18912134570603842,491.6484848304065,901.0441770773334,0.40321596916399904,passed
dataset/generate_data/processed_256_front/IMG_4041.png,True,0.03982426303854875,0.06596462114257468,0.10578888418112344,1297.904881111112,622.2501726585299,0.7577355418389963,passed
dataset/generate_data/processed_256_front/IMG_4042.png,True,0.09668262729928573,0.07598573198342518,0.1726683592827109,480.1728197804122,860.6785740852196,0.4228637515473084,passed
dataset/generate_data/processed_256_front/IMG_4044.png,True,0.10519136848639238,0.08283939937630826,0.18803076786270065,497.5228887983645,898.259795899516,0.4103023501213325,passed
dataset/generate_data/processed_256_front/IMG_4045.png,True,0.043888197980717344,0.060224362075985076,0.10411256005670241,1183.076426993357,637.1740619166187,0.8196908884167525,passed
dataset/generate_data/processed_256_front/IMG_4047.png,True,0.10598814689274402,0.08608911974375807,0.1920772666365021,592.9679013129527,896.4298021454848,0.5289499975614064,passed
dataset/generate_data/processed_256_front/IMG_4049.jpg,True,0.1018655489809336,0.07629643326758712,0.1781619822485207,42.473076284091654,63.18756123507282,0.5665110342895056,passed
dataset/generate_data/processed_256_front/IMG_4051.jpg,True,0.11458333333333333,0.0879663872452334,0.20254972057856674,48.51570604268379,66.92423710154385,0.6023029603964364,passed
dataset/generate_data/processed_256_front/IMG_4053.jpg,True,0.11302186061801446,0.08461743918474687,0.19763929980276135,42.98758692701464,66.66160295842415,0.52999363288897,passed
dataset/generate_data/processed_256_front/IMG_4055.jpg,True,0.09912269888231427,0.07619370479947403,0.1753164036817883,47.59510968277675,62.604865810088846,0.6445605238994581,passed
dataset/generate_data/processed_256_front/IMG_4057.jpg,False,0.0,0.08048828125,0.08048828125,126.83797255531758,0.0,0.5233746140871897,failed_thresholds
dataset/generate_data/processed_256_front/IMG_4058.jpg,True,0.11437787639710717,0.09306171926364235,0.20743959566074952,56.966510083878546,67.49143121196627,0.6428650231022858,passed
dataset/generate_data/processed_256_front/IMG_4060.jpg,True,0.10558431952662722,0.09923570019723865,0.20482001972386588,76.26760316744809,66.88732345616619,0.6956064233817082,passed
dataset/generate_data/processed_256_front/IMG_4062.jpg,True,0.10636505588428666,0.10221482577251809,0.20857988165680474,77.28771622818525,67.28690958721363,0.6898666538631066,passed
dataset/generate_data/processed_256_front/IMG_4064.jpg,True,0.10014998356344511,0.09445882642998027,0.1946088099934254,71.20099747549135,64.87874593593644,0.670379177900344,passed
dataset/generate_data/processed_256_front/IMG_4066.jpg,True,0.09918433596318212,0.09863987508218278,0.19782421104536488,77.46327571037813,65.42739089448152,0.6777749246550929,passed
dataset/generate_data/processed_256_front/IMG_4069.jpg,True,0.10170118343195267,0.10126972386587771,0.20297090729783038,75.78053313523819,66.15229165827257,0.6642108116679618,passed
dataset/generate_data/processed_256_front/IMG_4071.jpg,True,0.1111111111111111,0.09498274161735701,0.2060938527284681,59.19052003745582,67.05759165957615,0.6571222439626233,passed
dataset/generate_data/processed_256_front/IMG_4073.jpg,True,0.11520997698882314,0.09221934582511505,0.2074293228139382,50.47948303770086,67.78716798545973,0.5891855002546175,passed
dataset/generate_data/processed_256_front/IMG_4075.jpg,True,0.1145422419460881,0.0867233727810651,0.20126561472715318,43.072528830520845,67.11221270955576,0.522008327042198,passed
dataset/generate_data/processed_256_front/IMG_4077.jpg,True,0.09997534516765286,0.08126849112426035,0.1812438362919132,50.40997224411907,63.40605777065531,0.634993998101317,passed
dataset/generate_data/processed_256_front/IMG_4080.jpg,True,0.10911817882971729,0.08614809335963182,0.1952662721893491,48.98930198607822,65.66333687691476,0.6005786294776554,passed
dataset/generate_data/processed_256_front/IMG_4082.jpg,True,0.1098578238001315,0.09348290598290598,0.20334072978303747,59.13516064297138,66.77148915684069,0.674736343667292,passed
dataset/generate_data/processed_256_front/IMG_4084.jpg,True,0.11162475345167652,0.0855009040105194,0.19712565746219593,43.25924676007519,66.18608537031699,0.5180989178802866,passed
dataset/generate_data/processed_256_front/IMG_4086.jpg,True,0.09772559171597633,0.0862405489809336,0.18396614069690992,63.607063417381845,63.505992453780344,0.7179301279336439,passed
dataset/generate_data/processed_256_front/IMG_4088.jpg,True,0.10712524654832348,0.08360042735042734,0.1907256738987508,45.73298352024658,65.11173283381936,0.5711965860819241,passed
dataset/generate_data/processed_256_front/IMG_4091.jpg,True,0.11200484878369493,0.09364727153188691,0.20565212031558186,57.11848305405152,67.20654140834661,0.6524926309127315,passed
dataset/generate_data/processed_256_front/IMG_4093.jpg,True,0.10253328402366864,0.07663543721236028,0.17916872123602892,39.34498642887907,63.378830865495324,0.4951775599066653,passed
dataset/generate_data/processed_256_front/IMG_4095.jpg,True,0.10571786653517423,0.0830456936226167,0.18876356015779092,45.95614044026856,64.7709255981238,0.5737163410203496,passed
dataset/generate_data/processed_256_front/IMG_4097.jpg,True,0.10491658448389217,0.07825854700854701,0.1831751314924392,37.135466796375034,64.50470547611098,0.4521734116968008,passed
dataset/generate_data/processed_256_front/IMG_4099.jpg,True,0.1131862261669954,0.08669255424063116,0.19987878040762655,41.347702751603954,67.19488412613985,0.48624351877316613,passed
dataset/generate_data/processed_256_front/IMG_4102.jpg,True,0.10533777120315582,0.08651791584483892,0.19185568704799474,55.48383037661081,64.83049682628808,0.6528884092865542,passed
dataset/generate_data/processed_256_front/IMG_4104.jpg,True,0.09388354700854701,0.07841263971071663,0.17229618671926364,54.68357767523609,61.2753224808936,0.6817278663128871,passed
dataset/generate_data/processed_256_front/IMG_4106.jpg,True,0.09238371137409598,0.06967044707429323,0.16205415844838922,39.63371457519892,60.31418957173422,0.5447206450725175,passed
dataset/generate_data/processed_256_front/IMG_4108.jpg,True,0.1023483727810651,0.07869000657462195,0.18103837935568703,44.38895541742086,63.464339853140366,0.5817675568662826,passed
dataset/generate_data/processed_256_front/IMG_4110.jpg,True,0.11563116370808678,0.08938404010519395,0.20501520381328073,45.78439414891593,67.53169225731209,0.5443603232237165,passed
dataset/generate_data/processed_256_front/IMG_4113.jpg,True,0.11025846482577252,0.0862405489809336,0.19649901380670612,47.357715422106544,65.91475617303722,0.5945444824777504,passed
dataset/generate_data/processed_256_front/IMG_4115.jpg,True,0.09414036817882972,0.07500205456936226,0.16914242274819197,48.34544220293656,61.13431671732136,0.6389147369622407,passed
dataset/generate_data/processed_256_front/IMG_4117.jpg,True,0.10075608152531229,0.08826429980276135,0.18902038132807364,65.1649485040281,64.1235903852785,0.7163624645695358,passed
dataset/generate_data/processed_256_front/IMG_4119.jpg,True,0.09631821170282709,0.07730317225509534,0.17362138395792243,48.52756512842845,62.06144586423444,0.6336381363153432,passed
dataset/generate_data/processed_256_front/IMG_4121.jpg,True,0.11311431623931624,0.0944793721236029,0.20759368836291914,56.49996639804167,67.35010485942361,0.6383367680281407,passed
